race_id,stage_id,date,team_pcs_id,ranking,cutoffs_3,cutoffs_4,cutoffs_5
5453,13036,2020-02-05,1103.0,10,"[6.0, 16.0]","[5.0, 11.0, 21.0]","[4.0, 8.0, 14.0, 24.0]"
5473,13131,2019-02-15,1103.0,12,"[5.0, 14.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.0]"
5473,13132,2019-02-15,1103.0,15.0,"[5.0, 14.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.0]"
5516,13354,2017-09-20,1103.0,8,"[5.0, 14.667]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.0]"
5517,13355,2018-09-26,1103.0,1,"[5.667, 14.0]","[4.0, 9.0, 18.0]","[3.0, 7.0, 12.0, 21.0]"
5518,13356,2019-09-25,1103.0,4,"[6.0, 16.0]","[5.0, 10.0, 21.0]","[4.0, 8.0, 13.0, 24.0]"
5519,13357,2020-09-25,1103.0,12,"[7.0, 16.0]","[5.0, 11.0, 21.0]","[4.0, 8.0, 14.0, 24.0]"
5526,13364,2017-09-24,1103.0,6.0,"[5.0, 14.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 21.6]"
5527,13365,2018-09-30,1103.0,29.0,"[5.0, 14.0]","[4.0, 9.0, 18.0]","[3.0, 7.0, 12.0, 21.0]"
5528,13366,2019-09-29,1103.0,8.0,"[6.0, 16.0]","[5.0, 10.0, 21.0]","[4.0, 8.0, 13.0, 24.0]"
5529,13367,2020-09-27,1103.0,17.0,"[7.0, 16.0]","[5.0, 11.0, 21.0]","[4.0, 8.0, 14.0, 23.8]"
5532,13370,2017-09-22,1103.0,12,"[5.0, 14.333]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 21.8]"
2,2,2022-03-20,1136.0,3.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.2, 16.0, 28.0]"
4,4,2022-04-15,1136.0,1.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
5,5,2022-03-19,1136.0,1.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.4, 16.0, 28.0]"
6,6,2022-01-30,1136.0,6,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
7,7,2022-03-06,1136.0,14.0,"[7.0, 19.0]","[5.0, 12.0, 24.5]","[4.0, 8.4, 16.0, 28.8]"
8,8,2022-03-27,1136.0,2.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 15.0, 28.0]"
9,9,2022-04-01,1136.0,1,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 15.6, 28.0]"
10,10,2022-03-01,1136.0,32.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.6, 16.0, 28.2]"
11,11,2022-04-12,1136.0,10.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
13,13,2022-04-16,1136.0,2,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
14,14,2022-01-27,1136.0,7.0,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
15,15,2022-01-26,1136.0,18,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
16,16,2022-01-30,1136.0,10,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
17,17,2022-01-29,1136.0,10,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
18,18,2022-01-28,1136.0,13,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
20,20,2022-02-12,1136.0,11.0,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
73,73,2022-03-18,1136.0,11.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
74,74,2022-02-13,1136.0,6,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.6]"
75,75,2022-03-16,1136.0,2,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.8, 16.0, 28.0]"
76,76,2022-04-13,1136.0,24.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
77,77,2022-02-27,1136.0,2.0,"[7.0, 19.0]","[5.0, 12.0, 24.5]","[4.0, 8.8, 16.0, 28.6]"
78,78,2022-02-26,1136.0,5,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 16.0, 28.0]"
79,79,2022-04-02,1136.0,7,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.8, 15.2, 28.0]"
80,80,2022-03-17,1136.0,1.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.6, 16.0, 28.0]"
81,81,2022-02-27,1136.0,21.0,"[7.0, 19.0]","[5.0, 12.0, 24.5]","[4.0, 8.8, 16.0, 28.6]"
82,82,2022-03-16,1136.0,9.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.8, 16.0, 28.0]"
83,83,2022-04-06,1136.0,6.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
84,84,2022-03-02,1136.0,6.0,"[7.0, 19.0]","[5.0, 12.0, 24.75]","[4.0, 9.0, 16.0, 29.0]"
88,88,2022-04-10,1136.0,51.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
89,89,2022-03-30,1136.0,23.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 15.0, 28.0]"
90,90,2022-03-27,1136.0,20.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 15.0, 28.0]"
91,91,2022-04-20,1136.0,16,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
92,92,2022-03-19,1136.0,28,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.4, 16.0, 28.0]"
93,93,2022-03-23,1136.0,4.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 15.0, 28.0]"
94,94,2022-02-26,1136.0,41.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 16.0, 28.0]"
95,95,2022-04-17,1136.0,65.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
96,96,2022-04-03,1136.0,48.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.2, 15.0, 28.0]"
108,112,2022-04-05,1136.0,3,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
108,113,2022-04-05,1136.0,12,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
108,114,2022-04-05,1136.0,16,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
108,115,2022-04-05,1136.0,7.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
109,116,2022-02-02,1136.0,8,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
109,117,2022-02-02,1136.0,1,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
109,118,2022-02-02,1136.0,1,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
109,119,2022-02-02,1136.0,11,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
109,120,2022-02-02,1136.0,3,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
111,125,2022-02-24,1136.0,15,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
111,126,2022-02-24,1136.0,3,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
111,127,2022-02-24,1136.0,6,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
111,128,2022-02-24,1136.0,2,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
112,129,2022-02-01,1136.0,10,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
112,130,2022-02-01,1136.0,7,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
112,131,2022-02-01,1136.0,9,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
112,132,2022-02-01,1136.0,7,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
112,133,2022-02-01,1136.0,11,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
115,145,2022-02-18,1136.0,8,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
115,146,2022-02-18,1136.0,5,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
115,147,2022-02-18,1136.0,2.0,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
139,254,2022-02-10,1136.0,41,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
139,255,2022-02-10,1136.0,58,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
139,256,2022-02-10,1136.0,1,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
139,257,2022-02-10,1136.0,11.0,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
140,258,2022-02-10,1136.0,7,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
140,259,2022-02-10,1136.0,14,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
140,260,2022-02-10,1136.0,15,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
140,261,2022-02-10,1136.0,9,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
140,262,2022-02-10,1136.0,15,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
140,263,2022-02-10,1136.0,9,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.8]"
142,269,2022-02-16,1136.0,2.0,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.4]"
142,270,2022-02-16,1136.0,29.0,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.4]"
142,271,2022-02-16,1136.0,3,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.4]"
142,272,2022-02-16,1136.0,30,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.4]"
142,273,2022-02-16,1136.0,22,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 28.4]"
144,279,2022-04-04,1136.0,8,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.6, 15.4, 28.0]"
144,280,2022-04-04,1136.0,14,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.6, 15.4, 28.0]"
144,281,2022-04-04,1136.0,8,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.6, 15.4, 28.0]"
144,282,2022-04-04,1136.0,14,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.6, 15.4, 28.0]"
144,283,2022-04-04,1136.0,4.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.6, 15.4, 28.0]"
144,284,2022-04-04,1136.0,1.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.6, 15.4, 28.0]"
145,285,2022-03-06,1136.0,18,"[7.0, 19.0]","[5.0, 12.0, 24.5]","[4.0, 8.4, 16.0, 28.8]"
145,286,2022-03-06,1136.0,12,"[7.0, 19.0]","[5.0, 12.0, 24.5]","[4.0, 8.4, 16.0, 28.8]"
145,287,2022-03-06,1136.0,2,"[7.0, 19.0]","[5.0, 12.0, 24.5]","[4.0, 8.4, 16.0, 28.8]"
145,288,2022-03-06,1136.0,28,"[7.0, 19.0]","[5.0, 12.0, 24.5]","[4.0, 8.4, 16.0, 28.8]"
145,289,2022-03-06,1136.0,18.0,"[7.0, 19.0]","[5.0, 12.0, 24.5]","[4.0, 8.4, 16.0, 28.8]"
145,290,2022-03-06,1136.0,5.0,"[7.0, 19.0]","[5.0, 12.0, 24.5]","[4.0, 8.4, 16.0, 28.8]"
145,291,2022-03-06,1136.0,9.0,"[7.0, 19.0]","[5.0, 12.0, 24.5]","[4.0, 8.4, 16.0, 28.8]"
145,292,2022-03-06,1136.0,10.0,"[7.0, 19.0]","[5.0, 12.0, 24.5]","[4.0, 8.4, 16.0, 28.8]"
146,293,2022-03-07,1136.0,12,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 16.0, 28.0]"
146,294,2022-03-07,1136.0,5,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 16.0, 28.0]"
146,295,2022-03-07,1136.0,8,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 16.0, 28.0]"
146,296,2022-03-07,1136.0,3,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 16.0, 28.0]"
146,297,2022-03-07,1136.0,20.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 16.0, 28.0]"
146,298,2022-03-07,1136.0,16,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 16.0, 28.0]"
146,299,2022-03-07,1136.0,4,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 16.0, 28.0]"
148,307,2022-03-21,1136.0,40,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
148,308,2022-03-21,1136.0,12,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
148,309,2022-03-21,1136.0,9,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
148,310,2022-03-21,1136.0,10,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
148,311,2022-03-21,1136.0,10,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
148,312,2022-03-21,1136.0,15.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
148,313,2022-03-21,1136.0,6,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
278,443,2021-01-31,1136.0,16,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
280,445,2021-04-04,1136.0,5.0,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 8.0, 16.0, 28.0]"
281,446,2021-06-15,1136.0,2.0,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
283,448,2021-05-16,1136.0,17,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 8.0, 16.0, 28.0]"
284,449,2021-05-15,1136.0,4.0,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 8.0, 16.0, 28.0]"
285,450,2021-05-14,1136.0,1.0,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 8.2, 16.0, 28.0]"
342,507,2021-03-17,1136.0,12.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
344,509,2021-02-28,1136.0,14,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 16.0, 27.2]"
345,510,2021-04-07,1136.0,31.0,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 8.0, 16.0, 28.0]"
346,511,2021-03-24,1136.0,9,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 8.0, 16.0, 28.0]"
377,634,2021-09-14,1136.0,6,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
377,635,2021-09-14,1136.0,11,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
377,636,2021-09-14,1136.0,41,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
377,637,2021-09-14,1136.0,15,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
377,638,2021-09-14,1136.0,9,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
378,639,2021-07-20,1136.0,8,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
378,640,2021-07-20,1136.0,4.0,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
378,641,2021-07-20,1136.0,4,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
378,642,2021-07-20,1136.0,22,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
378,643,2021-07-20,1136.0,24,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
899,1181,2020-09-27,1136.0,15,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
928,1210,2020-03-01,1136.0,17.0,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
930,1212,2020-10-21,1136.0,12.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
935,1220,2020-02-05,1136.0,24,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
935,1221,2020-02-05,1136.0,31,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
935,1222,2020-02-05,1136.0,16.0,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
935,1223,2020-02-05,1136.0,8,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
935,1224,2020-02-05,1136.0,13,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
937,1231,2020-08-27,1136.0,4.0,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
937,1232,2020-08-27,1136.0,12.0,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
937,1233,2020-08-27,1136.0,58,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
937,1234,2020-08-27,1136.0,26,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
937,1235,2020-08-27,1136.0,17,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
948,1289,2020-09-29,1136.0,19,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
948,1291,2020-09-29,1136.0,7,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
948,1292,2020-09-29,1136.0,10,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
948,1293,2020-09-29,1136.0,6.0,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 27.0]"
987,1332,2019-03-02,1136.0,10.0,"[6.0, 18.0]","[4.0, 10.0, 22.5]","[3.0, 7.0, 14.0, 26.0]"
989,1334,2019-06-26,1136.0,4.0,"[6.0, 19.0]","[5.0, 11.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
990,1335,2019-04-07,1136.0,5.0,"[6.0, 19.0]","[5.0, 11.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
991,1336,2019-09-25,1136.0,23.0,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
992,1337,2019-08-25,1136.0,1,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
993,1338,2019-02-01,1136.0,5,"[6.0, 19.0]","[4.0, 10.0, 23.0]","[3.0, 7.0, 14.0, 27.0]"
994,1339,2019-02-02,1136.0,13.0,"[6.0, 19.0]","[4.0, 10.0, 23.0]","[3.0, 7.0, 14.0, 27.0]"
995,1340,2019-02-03,1136.0,3.0,"[6.0, 19.0]","[4.0, 10.0, 23.0]","[3.0, 7.0, 14.0, 27.0]"
996,1341,2019-01-31,1136.0,1.0,"[6.0, 19.0]","[4.0, 10.0, 23.0]","[3.0, 7.0, 14.2, 27.0]"
1059,1404,2019-10-05,1136.0,26.0,"[7.0, 19.0]","[5.0, 11.5, 24.0]","[4.0, 8.0, 16.0, 28.0]"
1061,1406,2019-08-03,1136.0,16.0,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
1062,1407,2019-03-27,1136.0,4,"[6.0, 19.0]","[5.0, 11.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
1074,1446,2019-02-22,1136.0,11,"[6.0, 18.0]","[4.0, 10.0, 23.0]","[3.0, 7.0, 14.0, 26.2]"
1074,1447,2019-02-22,1136.0,7,"[6.0, 18.0]","[4.0, 10.0, 23.0]","[3.0, 7.0, 14.0, 26.2]"
1074,1448,2019-02-22,1136.0,7,"[6.0, 18.0]","[4.0, 10.0, 23.0]","[3.0, 7.0, 14.0, 26.2]"
1121,1652,2019-05-12,1136.0,15,"[6.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 15.0, 27.0]"
1121,1653,2019-05-12,1136.0,13,"[6.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 15.0, 27.0]"
1121,1654,2019-05-12,1136.0,21,"[6.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 15.0, 27.0]"
1121,1655,2019-05-12,1136.0,4,"[6.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 15.0, 27.0]"
1121,1656,2019-05-12,1136.0,8,"[6.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 15.0, 27.0]"
1121,1657,2019-05-12,1136.0,10,"[6.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 15.0, 27.0]"
1121,1658,2019-05-12,1136.0,14,"[6.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 15.0, 27.0]"
1259,1809,2018-10-02,1136.0,35.0,"[6.0, 19.0]","[4.0, 10.0, 23.0]","[3.0, 7.0, 14.0, 27.0]"
1260,1810,2018-09-20,1136.0,7.0,"[6.0, 18.0]","[4.0, 10.0, 23.0]","[3.0, 7.0, 14.0, 27.0]"
1262,1812,2018-03-04,1136.0,5.0,"[6.0, 16.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
1265,1815,2018-08-24,1136.0,48.0,"[6.0, 17.0]","[4.0, 9.5, 22.0]","[3.0, 7.0, 13.0, 25.0]"
1321,1871,2018-03-21,1136.0,8.0,"[6.0, 17.0]","[4.0, 10.0, 21.5]","[3.6, 7.0, 13.0, 25.0]"
1323,1873,2018-04-22,1136.0,17.0,"[6.0, 18.0]","[4.0, 10.0, 22.0]","[4.0, 7.2, 13.0, 25.4]"
1334,1895,2018-09-12,1136.0,3,"[6.0, 18.0]","[4.0, 10.0, 23.0]","[3.4, 7.8, 14.0, 27.0]"
1334,1896,2018-09-12,1136.0,21,"[6.0, 18.0]","[4.0, 10.0, 23.0]","[3.4, 7.8, 14.0, 27.0]"
1334,1897,2018-09-12,1136.0,36,"[6.0, 18.0]","[4.0, 10.0, 23.0]","[3.4, 7.8, 14.0, 27.0]"
1334,1898,2018-09-12,1136.0,4.0,"[6.0, 18.0]","[4.0, 10.0, 23.0]","[3.4, 7.8, 14.0, 27.0]"
1334,1899,2018-09-12,1136.0,3,"[6.0, 18.0]","[4.0, 10.0, 23.0]","[3.4, 7.8, 14.0, 27.0]"
1338,1914,2018-02-17,1136.0,10.0,"[6.0, 15.667]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
1338,1915,2018-02-17,1136.0,7,"[6.0, 15.667]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
1339,1916,2018-02-08,1136.0,3,"[6.0, 17.0]","[4.0, 9.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
1339,1917,2018-02-08,1136.0,1,"[6.0, 17.0]","[4.0, 9.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
1339,1918,2018-02-08,1136.0,5,"[6.0, 17.0]","[4.0, 9.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
1339,1919,2018-02-08,1136.0,1,"[6.0, 17.0]","[4.0, 9.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
1340,1920,2018-08-15,1136.0,8,"[6.0, 18.0]","[4.0, 10.0, 22.0]","[3.0, 7.0, 13.0, 25.4]"
1340,1921,2018-08-15,1136.0,14.0,"[6.0, 18.0]","[4.0, 10.0, 22.0]","[3.0, 7.0, 13.0, 25.4]"
1340,1922,2018-08-15,1136.0,1,"[6.0, 18.0]","[4.0, 10.0, 22.0]","[3.0, 7.0, 13.0, 25.4]"
1340,1923,2018-08-15,1136.0,8.0,"[6.0, 18.0]","[4.0, 10.0, 22.0]","[3.0, 7.0, 13.0, 25.4]"
1370,2049,2018-02-06,1136.0,5,"[6.0, 18.0]","[4.0, 9.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
1370,2050,2018-02-06,1136.0,11,"[6.0, 18.0]","[4.0, 9.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
1370,2051,2018-02-06,1136.0,2,"[6.0, 18.0]","[4.0, 9.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
1370,2052,2018-02-06,1136.0,8,"[6.0, 18.0]","[4.0, 9.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
1370,2053,2018-02-06,1136.0,16,"[6.0, 18.0]","[4.0, 9.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
1431,2136,2017-10-03,1136.0,12.0,"[6.0, 18.667]","[4.0, 10.0, 22.0]","[3.0, 7.8, 13.2, 25.0]"
1434,2139,2017-02-25,1136.0,7,"[7.0, 19.0]","[3.0, 9.0, 23.0]","[3.0, 8.0, 12.0, 33.0]"
