nation_A,nation_B,distance_AB
PY,QA,12948.738040897751
QA,MZ,5244.6044145382575
MZ,QA,5244.6044145382575
QA,NL,4845.757034633808
NL,QA,4845.757034633808
QA,GY,11762.200025032043
GY,QA,11762.200025032043
QA,JM,12664.089335697532
JM,QA,12664.089335697532
QA,CI,6305.576154081957
CI,QA,6305.576154081957
QA,SE,4746.7147529330105
SE,QA,4746.7147529330105
QA,RW,3785.542982351304
RW,QA,3785.542982351304
QA,CL,14423.920907865922
CL,QA,14423.920907865922
QA,CG,4793.681870544852
CG,QA,4793.681870544852
QA,BO,13403.600647857123
BO,QA,13403.600647857123
QA,LS,5359.030762925647
LS,QA,5359.030762925647
QA,FJ,14603.010269970602
FJ,QA,14603.010269970602
QA,VN,6112.742726331227
VN,QA,6112.742726331227
QA,AW,4359.5353812337
AW,QA,4359.5353812337
QA,CA,10246.181565316174
CA,QA,10246.181565316174
QA,AR,13889.02372966959
AR,QA,13889.02372966959
QA,UY,13032.380642413476
UY,QA,13032.380642413476
UA,HU,908.127645417573
HU,UA,908.127645417573
UA,GE,1317.3733037510942
GE,UA,1317.3733037510942
UA,PT,3231.547301151531
PT,UA,3231.547301151531
UA,VE,9867.507728462111
VE,UA,9867.507728462111
UA,SG,8639.657913505707
SG,UA,8639.657913505707
UA,RU,2411.1185631714084
RU,UA,2411.1185631714084
UA,DZ,3387.168664663335
DZ,UA,3387.168664663335
UA,AE,3452.087558359105
AE,UA,3452.087558359105
UA,CD,5857.665882540324
CD,UA,5857.665882540324
UA,MX,10683.466912880198
MX,UA,10683.466912880198
UA,KG,3458.0547156346347
KG,UA,3458.0547156346347
UA,AU,13016.392120887183
AU,UA,13016.392120887183
UA,UG,5315.023599284925
UG,UA,5315.023599284925
UA,SV,10889.769510611884
SV,UA,10889.769510611884
UA,BE,1898.981389935072
BE,UA,1898.981389935072
UA,IL,8514.344638903125
IL,UA,8514.344638903125
UA,MK,1147.8277736575403
MK,UA,1147.8277736575403
UA,IN,5108.436320165856
IN,UA,5108.436320165856
UA,MY,9044.45060204112
MY,UA,9044.45060204112
UA,TR,1205.255208039118
TR,UA,1205.255208039118
UA,AZ,1643.2658263707583
AZ,UA,1643.2658263707583
UA,BG,885.561373797287
BG,UA,885.561373797287
UA,CH,1733.38448638482
CH,UA,1733.38448638482
UA,PL,905.7093712627352
PL,UA,905.7093712627352
UA,LU,625.602913025689
LU,UA,625.602913025689
UA,PE,11764.499709496664
PE,UA,11764.499709496664
UA,EE,1100.940430635835
EE,UA,1100.940430635835
UA,IR,2686.292409642243
IR,UA,2686.292409642243
UA,RO,628.5861881719317
RO,UA,628.5861881719317
UA,BB,8965.985353195732
BB,UA,8965.985353195732
UA,SM,1559.355264850989
SM,UA,1559.355264850989
UA,LY,2757.6850373277443
LY,UA,2757.6850373277443
UA,CM,5259.313637798159
CM,UA,5259.313637798159
UA,IT,1621.8248656456094
IT,UA,1621.8248656456094
UA,GB,2411.1185631714084
GB,UA,2411.1185631714084
UA,BM,7756.377128749938
BM,UA,7756.377128749938
UA,VG,8884.469684174097
VG,UA,8884.469684174097
UA,ME,10683.466912880198
ME,UA,10683.466912880198
UA,KW,2631.363197780068
KW,UA,2631.363197780068
UA,SY,1767.9719999611962
SY,UA,1767.9719999611962
UA,BZ,10604.372040856342
BZ,UA,10604.372040856342
UA,ET,4407.937764923281
ET,UA,4407.937764923281
UA,KR,7436.529143194164
KR,UA,7436.529143194164
UA,LB,1774.4269123465265
LB,UA,1774.4269123465265
UA,LT,828.1726623226461
LT,UA,828.1726623226461
UA,OM,3893.2337139010574
OM,UA,3893.2337139010574
UA,CN,6039.250119045203
CN,UA,6039.250119045203
UA,CO,10680.446796285198
CO,UA,10680.446796285198
UA,DK,1569.0607031474767
DK,UA,1569.0607031474767
UA,MU,8153.018518250247
MU,UA,8153.018518250247
UA,AL,8997.898296451942
AL,UA,8997.898296451942
UA,XK,1108.3430657535116
XK,UA,1108.3430657535116
UA,PA,10859.201128166436
PA,UA,10859.201128166436
UA,TH,1448.7603372262336
TH,UA,1448.7603372262336
UA,LV,926.2652693087172
LV,UA,926.2652693087172
UA,KN,1797.8565851578855
KN,UA,1797.8565851578855
UA,NZ,16922.87595283881
NZ,UA,16922.87595283881
UA,ZW,7526.719550942769
ZW,UA,7526.719550942769
UA,ER,2735.525694533843
ER,UA,2735.525694533843
UA,RS,1008.7923438314136
RS,UA,1008.7923438314136
UA,PH,9046.606153801466
PH,UA,9046.606153801466
UA,ZA,8695.129848157156
ZA,UA,8695.129848157156
UA,LC,9013.233691574958
LC,UA,9013.233691574958
UA,ST,1255.0671344641148
ST,UA,1255.0671344641148
UA,MO,8786.911261273419
MO,UA,8786.911261273419
UA,TT,9260.56156187758
TT,UA,9260.56156187758
UA,GR,1379.3552499511186
GR,UA,1379.3552499511186
UA,BJ,5181.648477428613
BJ,UA,5181.648477428613
UA,SR,9469.560414631713
SR,UA,9469.560414631713
UA,ID,9972.804940445809
ID,UA,9972.804940445809
UA,AO,1280.676027884443
AO,UA,1280.676027884443
UA,TW,8000.44048132085
TW,UA,8000.44048132085
UA,JP,8139.520028731462
JP,UA,8139.520028731462
UA,KH,7694.673191598304
KH,UA,7694.673191598304
UA,MD,7905.117080763458
MD,UA,7905.117080763458
UA,SA,2816.693074581088
SA,UA,2816.693074581088
UA,BY,503.51613519645616
BY,UA,503.51613519645616
UA,SN,5671.512612368139
SN,UA,5671.512612368139
UA,TN,2499.7764629515564
TN,UA,2499.7764629515564
UA,CW,2460.4580855079653
CW,UA,2460.4580855079653
UA,CU,9564.059569712432
CU,UA,9564.059569712432
UA,EG,2584.618190853478
EG,UA,2584.618190853478
UA,CR,1666.575032264956
CR,UA,1666.575032264956
UA,ES,3054.233781920821
ES,UA,3054.233781920821
UA,HR,1156.7665065306164
HR,UA,1156.7665065306164
UA,AT,1280.676027884443
AT,UA,1280.676027884443
UA,NO,1858.993703439174
NO,UA,1858.993703439174
UA,GT,10813.144545418
GT,UA,10813.144545418
UA,NI,2649.1422572263887
NI,UA,2649.1422572263887
UA,KZ,2506.0600317323674
KZ,UA,2506.0600317323674
UA,AG,8800.0237537075
AG,UA,8800.0237537075
UA,VC,2741.240074341744
VC,UA,2741.240074341744
UA,BA,1188.2105788081008
BA,UA,1188.2105788081008
UA,PK,3958.376767274482
PK,UA,3958.376767274482
UA,EC,11600.32350164978
EC,UA,11600.32350164978
UA,UZ,2689.4560952617594
UZ,UA,2689.4560952617594
UA,MA,3799.269855563554
MA,UA,3799.269855563554
UA,PR,1212.6883058435672
PR,UA,1212.6883058435672
UA,DE,1491.3538101948795
DE,UA,1491.3538101948795
UA,DO,9219.2691471295
DO,UA,9219.2691471295
UA,TG,5315.873309959468
TG,UA,5315.873309959468
UA,PY,11904.329352537194
PY,UA,11904.329352537194
UA,MZ,7627.457647366993
MZ,UA,7627.457647366993
UA,NL,1827.1704148453791
NL,UA,1827.1704148453791
UA,GY,9596.550796582374
GY,UA,9596.550796582374
UA,JM,9768.864138718933
JM,UA,9768.864138718933
UA,CI,5735.334397934494
CI,UA,5735.334397934494
UA,SE,1559.544052598423
SE,UA,1559.544052598423
UA,RW,5702.235414568518
RW,UA,5702.235414568518
UA,CL,13484.127814542204
CL,UA,13484.127814542204
UA,CG,5762.1227700539175
CG,UA,5762.1227700539175
UA,BO,11880.315568322994
BO,UA,11880.315568322994
UA,LS,7058.2100494960005
LS,UA,7058.2100494960005
UA,FJ,15493.797764961386
FJ,UA,15493.797764961386
UA,VN,7970.004176025997
VN,UA,7970.004176025997
UA,AW,1419.9930086842255
AW,UA,1419.9930086842255
UA,CA,7218.669619337631
CA,UA,7218.669619337631
UA,AR,13283.591349334103
AR,UA,13283.591349334103
UA,UY,12522.01489907901
UY,UA,12522.01489907901
HU,GE,2036.1827009824376
GE,HU,2036.1827009824376
HU,PT,2335.4312428911094
PT,HU,2335.4312428911094
HU,VE,9031.235410452113
VE,HU,9031.235410452113
HU,SG,9468.981332382382
SG,HU,9468.981332382382
HU,RU,1795.326976274088
RU,HU,1795.326976274088
HU,DZ,2568.4110424850933
DZ,HU,2568.4110424850933
HU,AE,3992.903874908925
AE,HU,3992.903874908925
HU,CD,5573.194538234042
CD,HU,5573.194538234042
HU,MX,10224.194012653605
MX,HU,10224.194012653605
HU,KG,4355.047060388048
KG,HU,4355.047060388048
HU,AU,13871.414310314218
AU,HU,13871.414310314218
HU,UG,5205.624670656438
UG,HU,5205.624670656438
HU,SV,10234.549669816788
SV,HU,10234.549669816788
HU,BE,1151.3481861108485
BE,HU,1151.3481861108485
HU,IL,8064.286869335179
IL,HU,8064.286869335179
HU,MK,642.8608370326536
MK,HU,642.8608370326536
HU,IN,5905.551947459009
IN,HU,5905.551947459009
HU,MY,8691.34364413611
MY,HU,8691.34364413611
HU,TR,1548.2737092151256
TR,HU,1548.2737092151256
HU,AZ,2382.688929822397
AZ,HU,2382.688929822397
HU,BG,693.5006127212918
BG,HU,693.5006127212918
HU,CH,857.9320806426676
CH,HU,857.9320806426676
HU,PL,560.5562235539836
PL,HU,560.5562235539836
HU,LU,473.4999037317433
LU,HU,473.4999037317433
HU,PE,10909.998953499318
PE,HU,10909.998953499318
HU,EE,1344.562373133699
EE,HU,1344.562373133699
HU,IR,3364.768161894837
IR,HU,3364.768161894837
HU,RO,418.59980077020055
RO,HU,418.59980077020055
HU,BB,8121.484134799276
BB,HU,8121.484134799276
HU,SM,656.9319500860557
SM,HU,656.9319500860557
HU,LY,2262.637792988953
LY,HU,2262.637792988953
HU,CM,4756.730254437163
CM,HU,4756.730254437163
HU,IT,738.3850224668353
IT,HU,738.3850224668353
HU,GB,1795.326976274088
GB,HU,1795.326976274088
HU,BM,7053.620822464349
BM,HU,7053.620822464349
HU,VG,8089.387574479336
VG,HU,8089.387574479336
HU,ME,10224.194012653605
ME,HU,10224.194012653605
HU,KW,3125.9534158403767
KW,HU,3125.9534158403767
HU,SY,2145.709205731557
SY,HU,2145.709205731557
HU,BZ,9968.208882260302
BZ,HU,9968.208882260302
HU,ET,4477.980666103893
ET,HU,4477.980666103893
HU,KR,8302.998706271566
KR,HU,8302.998706271566
HU,LB,2016.577024094676
LB,HU,2016.577024094676
HU,LT,955.3430298433308
LT,HU,955.3430298433308
HU,OM,4446.313488497252
OM,HU,4446.313488497252
HU,CN,6946.72350999906
CN,HU,6946.72350999906
HU,CO,9860.466943800844
CO,HU,9860.466943800844
HU,DK,1137.5931913036827
DK,HU,1137.5931913036827
HU,MU,8387.829374849012
MU,HU,8387.829374849012
HU,AL,8467.184771828375
AL,HU,8467.184771828375
HU,XK,522.3688217148804
XK,HU,522.3688217148804
HU,PA,10111.435789658884
PA,HU,10111.435789658884
HU,TH,743.8882147550944
TH,HU,743.8882147550944
HU,LV,1132.6753635959003
LV,HU,1132.6753635959003
HU,KN,1058.8189913996682
KN,HU,1058.8189913996682
HU,NZ,17812.920035550655
NZ,HU,17812.920035550655
HU,ZW,7341.015544562609
ZW,HU,7341.015544562609
HU,ER,2053.89414467974
ER,HU,2053.89414467974
HU,RS,346.29267692687165
RS,HU,346.29267692687165
HU,PH,9953.97916141674
PH,HU,9953.97916141674
HU,ZA,8434.428820174773
ZA,HU,8434.428820174773
HU,LC,8177.961127394115
LC,HU,8177.961127394115
HU,ST,526.5616927137473
ST,HU,526.5616927137473
HU,MO,8352.56524153415
MO,HU,8352.56524153415
HU,TT,8413.196236302909
TT,HU,8413.196236302909
HU,GR,931.5032166476255
GR,HU,931.5032166476255
HU,BJ,4480.678725520423
BJ,HU,4480.678725520423
HU,SR,8584.212109765334
SR,HU,8584.212109765334
HU,ID,10845.78686100641
ID,HU,10845.78686100641
HU,AO,408.8184633937422
AO,HU,408.8184633937422
HU,TW,8906.360475100917
TW,HU,8906.360475100917
HU,JP,8964.75133787617
JP,HU,8964.75133787617
HU,KH,8572.076187444864
KH,HU,8572.076187444864
HU,MD,7350.075271320371
MD,HU,7350.075271320371
HU,SA,3125.929548271126
SA,HU,3125.929548271126
HU,BY,905.9143418017688
BY,HU,905.9143418017688
HU,SN,4797.777530425022
SN,HU,4797.777530425022
HU,TN,1707.5788571703297
TN,HU,1707.5788571703297
HU,CW,1607.598285971212
CW,HU,1607.598285971212
HU,CU,8905.792857675613
CU,HU,8905.792857675613
HU,EG,2476.0809236472764
EG,HU,2476.0809236472764
HU,CR,762.0881255081455
CR,HU,762.0881255081455
HU,ES,2149.278662394494
ES,HU,2149.278662394494
HU,HR,262.9423807518059
HR,HU,262.9423807518059
HU,AT,408.8184633937422
AT,HU,408.8184633937422
HU,NO,1628.3814542985083
NO,HU,1628.3814542985083
HU,GT,10182.346192037568
GT,HU,10182.346192037568
HU,NI,2020.6832708765924
NI,HU,2020.6832708765924
HU,KZ,3411.99337523796
KZ,HU,3411.99337523796
HU,AG,7985.157684313738
AG,HU,7985.157684313738
HU,VC,1833.2236578097893
VC,HU,1833.2236578097893
HU,BA,352.5350713746193
BA,HU,352.5350713746193
HU,PK,4768.176381768692
PK,HU,4768.176381768692
HU,EC,10789.769972789649
EC,HU,10789.769972789649
HU,UZ,3559.2073000925047
UZ,HU,3559.2073000925047
HU,MA,2897.165258786438
MA,HU,2897.165258786438
HU,PR,494.6411843255007
PR,HU,494.6411843255007
HU,DE,791.3549476829869
DE,HU,791.3549476829869
HU,DO,8461.659370160742
DO,HU,8461.659370160742
HU,TG,4602.731339134086
TG,HU,4602.731339134086
HU,PY,10998.268264985967
PY,HU,10998.268264985967
HU,MZ,7523.058337101367
MZ,HU,7523.058337101367
HU,NL,1151.276529731271
NL,HU,1151.276529731271
HU,GY,8720.447331472906
GY,HU,8720.447331472906
HU,JM,9052.749165709389
JM,HU,9052.749165709389
HU,CI,4952.946697260541
CI,HU,4952.946697260541
HU,SE,1428.3478173194346
SE,HU,1428.3478173194346
HU,RW,5541.61598114119
RW,HU,5541.61598114119
HU,CL,12576.29209974596
CL,HU,12576.29209974596
HU,CG,5321.124401495157
CG,HU,5321.124401495157
HU,BO,10976.108000062177
BO,HU,10976.108000062177
HU,LS,7948.818443699357
LS,HU,7948.818443699357
HU,FJ,16282.412706120956
FJ,HU,16282.412706120956
HU,VN,8856.72987586174
VN,HU,8856.72987586174
HU,AW,662.0562900830345
AW,HU,662.0562900830345
HU,CA,7114.558016939733
CA,HU,7114.558016939733
HU,AR,12384.593395341475
AR,HU,12384.593395341475
HU,UY,11634.122298271108
UY,HU,11634.122298271108
GE,PT,4314.058696609981
PT,GE,4314.058696609981
GE,VE,11056.193274843148
VE,GE,11056.193274843148
GE,SG,7442.27750865278
SG,GE,7442.27750865278
GE,RU,3717.23678559285
RU,GE,3717.23678559285
GE,DZ,4002.298742449437
DZ,GE,4002.298742449437
GE,AE,2167.980788820275
AE,GE,2167.980788820275
GE,CD,5352.040855602178
CD,GE,5352.040855602178
GE,MX,11972.87227798394
MX,GE,11972.87227798394
GE,KG,2545.579997793878
KG,GE,2545.579997793878
GE,AU,11854.608171816068
AU,GE,11854.608171816068
GE,UG,4601.762925264124
UG,GE,4601.762925264124
GE,SV,12203.507646473072
SV,GE,12203.507646473072
GE,BE,3156.462766456192
BE,GE,3156.462766456192
GE,IL,9808.050136353677
IL,GE,9808.050136353677
GE,MK,1853.4669265506848
MK,GE,1853.4669265506848
GE,IN,3871.351854438111
IN,GE,3871.351854438111
GE,MY,10297.207046534444
MY,GE,10297.207046534444
GE,TR,830.136107137185
TR,GE,830.136107137185
GE,AZ,346.83448963597766
AZ,GE,346.83448963597766
GE,BG,1533.2066355744314
BG,GE,1533.2066355744314
GE,CH,2889.3203564850032
CH,GE,2889.3203564850032
GE,PL,2210.8924306193585
PL,GE,2210.8924306193585
GE,LU,1919.545490522173
LU,GE,1919.545490522173
GE,PE,12914.850079128131
PE,GE,12914.850079128131
GE,EE,2303.602731805967
EE,GE,2303.602731805967
GE,IR,1369.2716042601694
IR,GE,1369.2716042601694
GE,RO,1622.8764639060037
RO,GE,1622.8764639060037
GE,BB,10142.471021143156
BB,GE,10142.471021143156
GE,SM,2578.450009408955
SM,GE,2578.450009408955
GE,LY,2881.3376828190426
LY,GE,2881.3376828190426
GE,CM,5125.275938714549
CM,GE,5125.275938714549
GE,IT,2578.5387957635085
IT,GE,2578.5387957635085
GE,GB,3717.23678559285
GB,GE,3717.23678559285
GE,BM,9054.747491353934
BM,GE,9054.747491353934
GE,VG,10125.554337009124
VG,GE,10125.554337009124
GE,ME,11972.87227798394
ME,GE,11972.87227798394
GE,KW,1411.8245907483652
KW,GE,1411.8245907483652
GE,SY,894.7008065397669
SY,GE,894.7008065397669
GE,BZ,11920.368231284723
BZ,GE,11920.368231284723
GE,ET,3526.4806728076105
ET,GE,3526.4806728076105
GE,KR,6957.867952304444
KR,GE,6957.867952304444
GE,LB,1126.0728246507642
LB,GE,1126.0728246507642
GE,LT,2118.9691627898887
LT,GE,2118.9691627898887
GE,OM,2597.30183689019
OM,GE,2597.30183689019
GE,CN,5270.601373315712
CN,GE,5270.601373315712
GE,CO,11892.129054057375
CO,GE,11892.129054057375
GE,DK,2885.796934268837
DK,GE,2885.796934268837
GE,MU,6999.91562164589
MU,GE,6999.91562164589
GE,AL,10309.684887710502
AL,GE,10309.684887710502
GE,XK,1908.7300967257984
XK,GE,1908.7300967257984
GE,PA,12138.703110407529
PA,GE,12138.703110407529
GE,TH,2712.7556034372533
TH,GE,2712.7556034372533
GE,LV,2177.6236344310823
LV,GE,2177.6236344310823
GE,KN,3057.5334917428995
KN,GE,3057.5334917428995
GE,NZ,15817.593824758253
NZ,GE,15817.593824758253
GE,ZW,6818.480054865716
ZW,GE,6818.480054865716
GE,ER,4028.133180878861
ER,GE,4028.133180878861
GE,RS,1929.7717696856023
RS,GE,1929.7717696856023
GE,PH,8144.712291423761
PH,GE,8144.712291423761
GE,ZA,8047.220167698797
ZA,GE,8047.220167698797
GE,LC,10204.716868825832
LC,GE,10204.716868825832
GE,ST,2501.551519501123
ST,GE,2501.551519501123
GE,MO,10074.54464446891
MO,GE,10074.54464446891
GE,TT,10431.39607906006
TT,GE,10431.39607906006
GE,GR,1891.09003640451
GR,GE,1891.09003640451
GE,BJ,5417.114482291892
BJ,GE,5417.114482291892
GE,SR,10542.925761094864
SR,GE,10542.925761094864
GE,ID,8862.141802456035
ID,GE,8862.141802456035
GE,AO,2445.0010137493364
AO,GE,2445.0010137493364
GE,TW,7228.7034995605245
TW,GE,7228.7034995605245
GE,JP,7804.004797620785
JP,GE,7804.004797620785
GE,KH,6608.691757537089
KH,GE,6608.691757537089
GE,MD,9220.970989872549
MD,GE,9220.970989872549
GE,SA,1787.6618176810207
SA,GE,1787.6618176810207
GE,BY,1784.942826000589
BY,GE,1784.942826000589
GE,SN,6345.4135344724045
SN,GE,6345.4135344724045
GE,TN,3149.284921455584
TN,GE,3149.284921455584
GE,CW,3241.7959125186885
CW,GE,3241.7959125186885
GE,CU,10876.35603491659
CU,GE,10876.35603491659
GE,EG,2181.621977652351
EG,GE,2181.621977652351
GE,CR,2758.5116539693213
CR,GE,2758.5116539693213
GE,ES,4094.479059396248
ES,GE,4094.479059396248
GE,HR,2211.8164046940096
HR,GE,2211.8164046940096
GE,AT,2445.0010137493364
AT,GE,2445.0010137493364
GE,NO,3155.424610330593
NO,GE,3155.424610330593
GE,GT,12129.677767593244
GT,GE,12129.677767593244
GE,NI,3954.583313346719
NI,GE,3954.583313346719
GE,KZ,1788.0987418692318
KZ,GE,1788.0987418692318
GE,AG,10019.55779057115
AG,GE,10019.55779057115
GE,VC,3750.482492884869
VC,GE,3750.482492884869
GE,BA,2165.629752191758
BA,GE,2165.629752191758
GE,PK,2741.7641950221323
PK,GE,2741.7641950221323
GE,EC,12823.53268641239
EC,GE,12823.53268641239
GE,UZ,1660.285461321939
UZ,GE,1660.285461321939
GE,MA,4679.25770432964
MA,GE,4679.25770432964
GE,PR,2460.548944439988
PR,GE,2460.548944439988
GE,DE,2758.5579804351923
DE,GE,2758.5579804351923
GE,DO,10491.175130096351
DO,GE,10491.175130096351
GE,TG,5569.513922211802
TG,GE,5569.513922211802
GE,PY,12680.463490632914
PY,GE,12680.463490632914
GE,MZ,6816.455664803124
MZ,GE,6816.455664803124
GE,NL,3110.869245388952
NL,GE,3110.869245388952
GE,GY,10700.027217327504
GY,GE,10700.027217327504
GE,JM,11063.962819127242
JM,GE,11063.962819127242
GE,CI,6127.745071661703
CI,GE,6127.745071661703
GE,SE,2846.5389331632896
SE,GE,2846.5389331632896
GE,RW,5035.210888715943
RW,GE,5035.210888715943
GE,CL,14278.075757704037
CL,GE,14278.075757704037
GE,CG,5497.648626731834
CG,GE,5497.648626731834
GE,BO,12822.587301700192
BO,GE,12822.587301700192
GE,LS,6030.818073178288
LS,GE,6030.818073178288
GE,FJ,15027.951543256017
FJ,GE,15027.951543256017
GE,VN,6917.425746287566
VN,GE,6917.425746287566
GE,AW,2661.5214320339333
AW,GE,2661.5214320339333
GE,CA,8336.693703260624
CA,GE,8336.693703260624
GE,AR,13945.319882618423
AR,GE,13945.319882618423
GE,UY,13117.674047566166
UY,GE,13117.674047566166
PT,VE,6754.672055607947
VE,PT,6754.672055607947
PT,SG,11744.378095212604
SG,PT,11744.378095212604
PT,RU,1666.7608823653873
RU,PT,1666.7608823653873
PT,DZ,1668.3986236329013
DZ,PT,1668.3986236329013
PT,AE,5987.270979278813
AE,PT,5987.270979278813
PT,CD,5757.278262098207
CD,PT,5757.278262098207
PT,MX,8689.835335033784
MX,PT,8689.835335033784
PT,KG,6688.543957973589
KG,PT,6688.543957973589
PT,AU,16159.652622053029
AU,PT,16159.652622053029
PT,UG,5878.713457253687
UG,PT,5878.713457253687
PT,SV,8278.929524038458
SV,PT,8278.929524038458
PT,BE,1531.3663109285535
BE,PT,1531.3663109285535
PT,IL,6686.15363977763
IL,PT,6686.15363977763
PT,MK,2491.429748436996
MK,PT,2491.429748436996
PT,IN,8166.01831312271
IN,PT,8166.01831312271
PT,MY,7505.725435798573
MY,PT,7505.725435798573
PT,TR,3648.850852824467
TR,PT,3648.850852824467
PT,AZ,4657.995184095928
AZ,PT,4657.995184095928
PT,BG,2790.7668475464434
BG,PT,2790.7668475464434
PT,CH,1502.3574319566658
CH,PT,1502.3574319566658
PT,PL,2466.580407120824
PL,PT,2466.580407120824
PT,LU,2657.3334274594217
LU,PT,2657.3334274594217
PT,PE,8600.848131434694
PE,PT,8600.848131434694
PT,EE,3129.267093908961
EE,PT,3129.267093908961
PT,IR,5552.2147853867145
IR,PT,5552.2147853867145
PT,RO,2716.30305257421
RO,PT,2716.30305257421
PT,BB,5837.468642127432
BB,PT,5837.468642127432
PT,SM,1736.265382245551
SM,PT,1736.265382245551
PT,LY,2812.151424779118
LY,PT,2812.151424779118
PT,CM,4455.87044224229
CM,PT,4455.87044224229
PT,IT,1740.99603012898
IT,PT,1740.99603012898
PT,GB,1666.7608823653873
GB,PT,1666.7608823653873
PT,BM,5100.881522391564
BM,PT,5100.881522391564
PT,VG,5896.713927266495
VG,PT,5896.713927266495
PT,ME,8689.835335033784
ME,PT,8689.835335033784
PT,KW,5131.640888622263
KW,PT,5131.640888622263
PT,SY,4154.156602297058
SY,PT,4154.156602297058
PT,BZ,8060.547338512606
BZ,PT,8060.547338512606
PT,ET,5645.51140752819
ET,PT,5645.51140752819
PT,KR,10381.58582848785
KR,PT,10381.58582848785
PT,LB,3914.676166895122
LB,PT,3914.676166895122
PT,LT,2882.168445933637
LT,PT,2882.168445933637
PT,OM,6429.248573430083
OM,PT,6429.248573430083
PT,CN,9230.099347521473
CN,PT,9230.099347521473
PT,CO,7603.761876660142
CO,PT,7603.761876660142
PT,DK,2195.4472475080624
DK,PT,2195.4472475080624
PT,MU,9512.73136845147
MU,PT,9512.73136845147
PT,AL,6865.243430324202
AL,PT,6865.243430324202
PT,XK,2415.850577991982
XK,PT,2415.850577991982
PT,PA,7977.477965481928
PA,PT,7977.477965481928
PT,TH,1900.7368911602075
TH,PT,1900.7368911602075
PT,LV,3006.012755387705
LV,PT,3006.012755387705
PT,KN,1614.0004959616176
KN,PT,1614.0004959616176
PT,NZ,19831.938206612813
NZ,PT,19831.938206612813
PT,ZW,7560.467709041974
ZW,PT,7560.467709041974
PT,ER,1426.4127345752208
ER,PT,1426.4127345752208
PT,RS,2384.4985335982487
RS,PT,2384.4985335982487
PT,PH,12262.2550415739
PH,PT,12262.2550415739
PT,ZA,8347.105346271637
ZA,PT,8347.105346271637
PT,LC,5908.887364303507
LC,PT,5908.887364303507
PT,ST,2030.31757540904
ST,PT,2030.31757540904
PT,MO,6992.633313215269
MO,PT,6992.633313215269
PT,TT,6123.031085681675
TT,PT,6123.031085681675
PT,GR,2559.850193860519
GR,PT,2559.850193860519
PT,BJ,3525.89766684897
BJ,PT,3525.89766684897
PT,SR,6250.634416365894
SR,PT,6250.634416365894
PT,ID,13170.640469627531
ID,PT,13170.640469627531
PT,AO,1951.171683898672
AO,PT,1951.171683898672
PT,TW,11165.6433477586
TW,PT,11165.6433477586
PT,JP,10882.575100786496
JP,PT,10882.575100786496
PT,KH,10902.67138780042
KH,PT,10902.67138780042
PT,MD,5757.218579585536
MD,PT,5757.218579585536
PT,SA,4897.1186273671165
SA,PT,4897.1186273671165
PT,BY,3056.2433266230755
BY,PT,3056.2433266230755
PT,SN,2903.735706830524
SN,PT,2903.735706830524
